prefer,track_id,artist,title,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
0,2qpcPjiNMQIZOAKMJAGzEq,Prelude,Mil Yang Arirang,0.562,0.385,8,-7.81,1,0.031,0.687,4.35e-05,0.142,0.494,98.459,288093,4
0,2FtzKdg5kyzgxS3KyWz8gc,Prelude,Bi Na Ri,0.478,0.647,2,-5.786,0,0.0748,0.288,0.000193,0.103,0.665,96.576,338307,3
0,6ZFk99JwahztHTuqknRRTX,Prelude,Pung Nyun Ga,0.44,0.475,6,-6.628,0,0.0396,0.727,1.29e-05,0.0934,0.331,125.857,232813,3
0,6w8mghcZr3ZbLfVj9gMRmb,Prelude,Bat No Rae,0.469,0.746,2,-5.497,0,0.144,0.304,0.000639,0.194,0.706,97.635,318227,4
0,122qa3KsyVRGorP27SECXH,Prelude,Becoming Crane,0.425,0.128,8,-11.311,1,0.0354,0.959,1.6e-06,0.138,0.247,91.831,219613,3
0,3KVZfkwuPEGk4yKYuRtxd5,Prelude,Gapdol and Gapsoon,0.526,0.406,5,-7.158,1,0.0374,0.536,0.00139,0.102,0.423,129.485,270293,3
0,0gooP0XRe9bettEJQqsRcu,Prelude,Milyang Arirang,0.477,0.636,8,-5.222,1,0.0351,0.352,0.748,0.133,0.313,102.174,387253,4
0,3LI1jwBydc6S5NMW5n8PIT,Prelude,Nililiya,0.734,0.607,0,-5.437,0,0.0383,0.396,0.000501,0.0737,0.858,100.806,192987,4
0,0pKfG7oQFlQTO1jqc95vTO,Prelude,For 500 Years,0.39,0.165,10,-11.18,1,0.0849,0.815,1.05e-06,0.104,0.299,66.699,280427,3
0,0uERcKvmAdDQSKrtcYyE5N,Prelude,Arirang (Bonus),0.451,0.338,7,-7.756,0,0.0628,0.578,0.0198,0.0939,0.457,163.56,460400,3
0,7i97GIKkHV5DN7yrR0of9P,Ensemble The Ryu 앙상블 더류,"화해 (Feat. 윤승욱, 윤시영)",0.203,0.299,8,-9.019,1,0.0321,0.685,0.000287,0.079,0.181,86.356,334000,4
0,7qwn0N6we85pQ231gFZOc3,Ensemble The Ryu 앙상블 더류,White Longing (Feat. Hyung Suk Choi),0.587,0.284,5,-9.296,1,0.0306,0.817,0.00713,0.0635,0.258,119.945,207155,4
0,0sVYSDXqbGymPJajhEqB15,Ensemble The Ryu 앙상블 더류,화양연화,0.6,0.272,10,-9.334,0,0.0294,0.952,0.0632,0.0853,0.211,109.982,291545,3
0,2XrbWNmimf5wm7sHxZ75s3,Ensemble The Ryu 앙상블 더류,The age of impression 감격시대,0.675,0.466,3,-6.291,1,0.0277,0.687,0.649,0.0767,0.472,124.039,302200,4
0,7bgftH6tIQXb5JKhTlEP34,정가앙상블 소울지기,벚꽃잎 흩날릴제,0.317,0.236,8,-8.055,1,0.0321,0.943,0.000902,0.0776,0.121,90.643,354091,4
0,1nxHl2xlBKEKfVFMfvCP8K,Ak Dan Gwang Chil,Youngjeonggeori,0.453,0.933,7,-4.019,0,0.117,0.446,0,0.26,0.37,168.052,310042,4
0,5GSAyule2TvNbu3WtZq0H7,Ak Dan Gwang Chil,NOZANOZA,0.417,0.869,5,-5.245,0,0.147,0.426,1.31e-05,0.0825,0.383,149.85,301392,4
0,4HlX1CpDIOxP5UyJTbjgFY,Ak Dan Gwang Chil,Mosipnida(Taking You to Us),0.449,0.479,5,-6.078,0,0.0343,0.381,0,0.0828,0.159,135.453,274006,4
0,11nkaqscfdVlRfIMSSEdhM,Ak Dan Gwang Chil,Blooming love,0.74,0.695,5,-6.374,0,0.118,0.381,1.34e-05,0.102,0.773,123.066,235130,4
0,6lh1P3apgzuoQmQTJe1X3G,Ak Dan Gwang Chil,Whatever,0.58,0.841,1,-5.285,1,0.0809,0.123,1.46e-05,0.161,0.444,149.999,220594,4
0,0WDu8VWP0c6UnxO3AeyUaF,Ak Dan Gwang Chil,Sajeya(For Small Gods),0.487,0.565,0,-7.236,0,0.0561,0.157,0.000137,0.4,0.312,78.806,361017,3
0,7xw6rjjY8vTB7ZJYOEdP8F,Ak Dan Gwang Chil,Bingle Bingle,0.594,0.821,10,-6.404,0,0.0453,0.117,0.00559,0.28,0.548,102.51,260233,4
0,2R9juwvEyC5NhZmnc3zYPq,Ak Dan Gwang Chil,Spring requiem,0.44,0.277,0,-9.47,0,0.0383,0.896,0.012,0.0802,0.155,124.943,352914,4
0,3Y6B4EFWG9jqhaS2MXUncl,Ak Dan Gwang Chil,Susimga(A Song of Sadness),0.478,0.234,0,-15.336,0,0.117,0.88,0.000528,0.835,0.24,106.753,281005,4
0,5dBJy0RGATIIEuTbTQlhbt,Ak Dan Gwang Chil,Gongmyeong,0.466,0.524,5,-6.169,0,0.0745,0.179,0,0.314,0.465,121.443,260003,4
0,5SVLvV2kZyrrNlm4jcw3ux,Ak Dan Gwang Chil,Eulssa,0.387,0.718,1,-6.816,1,0.0908,0.137,1.1e-05,0.978,0.186,91.866,896009,4
0,3q86nBf7uLsN7w2xH88m5z,Ak Dan Gwang Chil,Aucha,0.611,0.645,8,-4.648,1,0.0341,0.0816,2.87e-06,0.163,0.301,128.968,211012,4
0,1e7WDe7nRvKVd7WGlLq0ea,Ak Dan Gwang Chil,Nanbongga(A Prodigal Song),0.425,0.584,5,-6.0,0,0.038,0.12,0.00238,0.375,0.499,80.535,314038,1
0,4JPCptwlLqrig3YX6ChuW7,Ak Dan Gwang Chil,Let's go go!,0.567,0.639,8,-4.498,1,0.0535,0.485,0,0.294,0.356,119.788,176419,4
0,0CtpA0ZYI0qf88tDrrqA8h,JAMBINAI,Connection,0.22,0.307,2,-9.359,1,0.0372,0.00337,0.129,0.112,0.0397,123.967,577242,3
0,6ZskYeHuqIwgFPFqTgySf0,JAMBINAI,Sawtooth,0.421,0.511,4,-7.76,1,0.0341,0.0319,0.868,0.0858,0.146,95.072,459404,4
0,0StZCoz0AVjWf64JaFxG5v,JAMBINAI,Time of Extinction,0.589,0.59,11,-6.369,1,0.0505,0.000487,0.936,0.0746,0.27,128.079,176698,3
0,7jAj3HW3qKepISqwNnmyoD,Jambinai,담담히 적시고나 (feat. 박민희),0.232,0.42,0,-5.989,0,0.0312,0.734,0.000374,0.105,0.0603,125.731,251092,4
0,7EURTzc2Xm6j1euJa3eEZB,JAMBINAI,They Keep Silence,0.56,0.881,11,-3.661,1,0.0547,0.00169,0.726,0.163,0.22,128.002,384920,3
0,7F4j0ajE6AKZouEh33R52r,sEODo,farewell song,0.287,0.527,9,-6.12,0,0.0385,0.735,0,0.0619,0.214,139.881,244999,4
0,1Rjc8YuUs5mTch6ad6QuCd,LEENALCHI,Catch a Rabbit,0.82,0.546,7,-5.323,0,0.199,0.587,0,0.101,0.78,94.024,136402,4
0,41ddcmVvCZeSmmekIoKqm5,LEENALCHI,If You Want Me to Say,0.788,0.258,2,-8.891,0,0.0343,0.839,0,0.108,0.254,106.004,258863,3
0,4KhUzLTRX3RVNbRIoPcbtE,LEENALCHI,Tiger's Third Leg,0.6,0.686,7,-7.704,1,0.286,0.447,0,0.074,0.667,109.99,193356,3
0,3mMZmrENzxzNGx2Bb3JuSx,LEENALCHI,Ultimate Prescription,0.718,0.204,7,-12.368,1,0.0733,0.813,2.72e-06,0.0912,0.28,87.927,420237,4
0,6T7RTK8ZoXYYRueYsoLcBz,Moony,아름다운 나라,0.171,0.669,3,-4.261,1,0.0408,0.799,1.11e-06,0.0656,0.279,184.216,288104,3
0,4Jzq8KCS6U3dfbLqG1UHA2,2nd Moon,사랑가,0.366,0.426,9,-7.223,1,0.0403,0.447,0,0.134,0.621,155.21,261460,3
0,1Fk7dzEge1sBMLf3abxPd4,고영열 Ko Yeong Yeol,사랑가 Love Song,0.526,0.251,0,-8.033,0,0.0385,0.973,0,0.111,0.237,144.064,231520,4
0,2ONhbv7KcxzxfrlNgpmUr7,고영열 Ko Yeong Yeol,상사곡 Sangsagok,0.36,0.164,0,-9.848,1,0.0327,0.982,2.83e-05,0.375,0.259,126.973,305333,5
0,1bR3bHtkHYRrIPlgMldmP3,고영열 Ko Yeong Yeol,나비의 꿈 Butterfly Dream,0.358,0.233,9,-7.927,0,0.0319,0.912,1.53e-06,0.379,0.247,134.823,313027,3
0,3W7dbLubxu3E0kCr5lfOkU,고영열 Ko Yeong Yeol,해월 Moon Of The Sea,0.382,0.142,7,-8.228,0,0.0304,0.914,0,0.0702,0.233,133.45,282733,3
0,1u7bloUFpjpXjomrmJj5Q4,고영열 Ko Yeong Yeol,이별가 Farewell Song,0.399,0.159,3,-9.542,1,0.0367,0.972,0,0.0794,0.154,146.479,290200,4
0,3SJ8FaYiKqeNGleB1mkE4J,이윤선,흥보가 Pt. 1,0.588,0.265,6,-8.775,0,0.0688,0.858,0,0.322,0.468,129.284,339543,3
0,64GLyZa4HH6iHA83EtuN86,이윤선,적벽가,0.289,0.462,9,-4.952,0,0.037,0.541,2.38e-05,0.309,0.287,75.447,528800,3
0,0ONW90PYRGefFRMEh1foab,이윤선,수궁가,0.658,0.39,1,-5.002,1,0.338,0.315,0,0.349,0.707,128.334,196340,4
0,596WjRy2hpAhwJ4ffopu6M,이윤선,춘향가,0.367,0.457,10,-5.118,1,0.171,0.406,0,0.78,0.497,167.029,177375,3
0,46np4RCCObZPCCI22qUWL4,이윤선,흥보가 Pt. 2,0.507,0.5,2,-5.25,1,0.0511,0.644,4.19e-06,0.367,0.613,119.905,461300,3
0,7bfQheLfFWaXj9MEkX41XV,이윤선,심청가,0.491,0.559,11,-4.521,0,0.122,0.422,0,0.217,0.594,115.388,432695,4
0,115wZvtlcnEgjAeaUL5lXu,BADAKSORI,We all deserve to have fun,0.601,0.294,10,-12.21,0,0.0853,0.589,1.21e-05,0.164,0.508,111.542,251157,4
0,7AKMFdRCLECOGjkI95tnh7,BADAKSORI,야마모토,0.529,0.463,7,-5.665,0,0.0773,0.792,1.29e-05,0.225,0.538,64.017,95253,3
0,2SgCf5l83T7ocDPpv1Mtee,BADAKSORI,Daljin rises with a bounce,0.588,0.33,0,-5.651,1,0.0378,0.853,0,0.094,0.399,67.89,90834,4
0,5ibCakYdgGgy9mfZGhoLUE,BADAKSORI,Winter Olympic,0.621,0.564,7,-6.552,1,0.397,0.344,0,0.312,0.619,151.28,34858,4
0,0oB18evRTvpq1T43fvVBvx,BADAKSORI,스스삭삭,0.642,0.415,0,-7.686,1,0.438,0.747,0,0.349,0.4,99.718,96711,4
0,1C4DQxucaeKMxBfgFivk8r,BADAKSORI,Hide well,0.464,0.28,7,-8.111,1,0.118,0.786,0,0.386,0.24,69.578,165079,3
0,4NFTh8U7VtlWwt3TGCDGFa,BADAKSORI,soaring fear,0.273,0.168,8,-9.9,1,0.0437,0.906,0,0.116,0.192,176.582,118165,3
0,1eWzzawiOLdVNePW3R5CQ7,BADAKSORI,Winter - Instrumental,0.356,0.265,1,-9.585,1,0.038,0.796,0.0519,0.13,0.2,140.65,95359,3
0,27ERlln3gHV8RSkkDcklsq,BADAKSORI,흥부 박타는 대목,0.648,0.18,7,-13.746,1,0.218,0.82,0,0.568,0.299,122.752,76839,4
0,7HG1Dt72lSu9EBcttCC8Om,BADAKSORI,반비의 모험,0.599,0.368,8,-9.817,1,0.0375,0.368,0,0.612,0.822,126.735,102917,4
0,0PzdSlXHDlnGv38Fev7Pzh,장문희,이화우 흩뿌릴 제,0.423,0.315,0,-7.862,0,0.032,0.846,5.52e-05,0.0784,0.194,72.082,298680,5
0,6yqFDMh2Q4hCmjcL2fq8eF,장문희,귀천,0.251,0.249,6,-9.331,0,0.0351,0.872,0.0113,0.101,0.145,145.383,168093,3
0,2bjjjoU7bJx0UGHdJmZIjg,판소리제작소 소리담기,사랑이란게 무엇이냐,0.39,0.27,10,-7.158,1,0.0307,0.865,0,0.0968,0.317,119.79,185173,3
0,3GsbeyVLXmUTijxwtXwDMp,판소리제작소 소리담기,소리하길 다행이야,0.784,0.41,10,-5.389,1,0.0306,0.754,0,0.139,0.668,120.07,197205,4
0,05HnmQWeDrBrvC0q5i297T,Lee Heemoon,허송세월말어라,0.699,0.889,11,-5.816,0,0.0467,0.0201,0.00149,0.267,0.818,112.941,194480,4
0,1PmcLERzc2jY15tqu3FIez,Lee Heemoon,개소리말아라,0.61,0.601,6,-6.96,0,0.0284,0.00995,2.83e-06,0.198,0.774,151.937,197707,4
0,4RegjHqzngu3XQMvWUQoft,Lee Heemoon,긴 난봉,0.554,0.361,1,-8.382,0,0.0317,0.507,5.71e-05,0.0998,0.493,143.663,344573,4
0,4EiYsC3rbWH7BBq4ruRKec,Lee Heemoon,나리소사,0.732,0.883,2,-6.374,1,0.0932,0.0684,0,0.0663,0.699,127.972,234360,4
0,6ooJsyC1CJUkkuKtQ9yWil,이봉근,적벽,0.614,0.389,11,-12.784,0,0.348,0.684,1.67e-05,0.176,0.674,116.816,338867,3
0,4Q2YZBLBTzw8vEJb8mZEdV,Lisa Ono,ON THE SUNNY SIDE OF THE STREET - English Version,0.619,0.385,5,-13.914,1,0.0469,0.854,0.00125,0.124,0.876,82.19,123960,4
0,2FF003rfmlKnWH7nBbJimw,Ebony Loren,O Pato,0.575,0.446,6,-10.704,0,0.0606,0.807,7.73e-05,0.112,0.673,165.852,166277,4
0,4qGfJb2KByjvzrwo8HNibg,Stan Getz,The Girl From Ipanema - Single Version,0.696,0.17,5,-16.603,0,0.0385,0.944,0.00174,0.106,0.52,130.966,167533,4
0,209ucYTS6vWEV5iydrHiOt,Elis Regina,Só Tinha De Ser Com Você,0.824,0.321,10,-14.423,1,0.0803,0.321,0.235,0.125,0.489,120.699,233016,4
0,2hXBS8q9rGMovfG1S8FB4F,Antônio Carlos Jobim,Wave,0.551,0.314,7,-20.679,1,0.0337,0.83,0.831,0.0861,0.873,144.926,176907,4
0,2O6G533UXYJmbkrhzmt7OC,João Gilberto,É preciso Perdoar,0.608,0.255,11,-16.17,0,0.0847,0.743,0.579,0.11,0.296,162.102,308167,4
0,7ilc2TB1RZXbQJyFs5qCiC,Astrud Gilberto,Fly Me To The Moon,0.596,0.306,7,-14.404,1,0.0345,0.884,0.000375,0.0733,0.474,133.639,142533,4
0,5veL5yeni75MC7zZ8ne1gS,Liniker,AO TEU LADO,0.324,0.204,11,-11.397,0,0.0335,0.887,4.76e-06,0.116,0.116,127.688,431494,3
0,5SXzuFvQPOO4pIUVZZ0bCh,Raul De Souza,Daisy Mae,0.494,0.687,5,-11.348,0,0.0453,0.721,0.867,0.0993,0.716,126.544,453456,4
0,2LQd3BdJg4ws536LHLvnrH,Olivia Ong,Girl from Ipanema,0.771,0.427,9,-8.366,0,0.0537,0.741,0.00298,0.103,0.297,150.959,225133,4
0,1IkE3IsuP4HNU073wsE6T5,Quarteto Jobim-Morelenbaum,Água de Beber,0.781,0.477,11,-9.463,0,0.0818,0.776,0.0346,0.0954,0.375,150.147,156502,4
0,7ml7zxSdgRW330pn8eNy9h,Lisa Ono,サマー・サンバ,0.651,0.47,2,-10.314,1,0.0307,0.822,0.00432,0.1,0.801,140.787,134954,4
0,7qf9r2CuRXyskGOqx2Smen,Vendla,Verano,0.769,0.377,6,-12.246,0,0.0341,0.813,0.903,0.0946,0.59,128.968,172162,4
0,3QxAadrRx8aSEVd6Qzr8KF,Stan Getz,Saudade Vem Correndo,0.634,0.288,4,-16.798,1,0.0377,0.946,0.163,0.366,0.671,90.633,219093,4
0,15ouqiBsgL12olEwP3COsH,Elis Regina,Águas De Março,0.683,0.517,0,-11.86,0,0.23,0.7,1.22e-05,0.109,0.673,144.129,214004,4
0,1N9e1myOWV26evyObwnkoM,Antônio Carlos Jobim,Triste,0.405,0.341,9,-20.45,1,0.0517,0.838,0.911,0.0748,0.147,82.388,129533,4
0,5TUmfePkCdoSYSavOykhau,Nara Leão,O Barquinho,0.682,0.201,1,-16.707,0,0.0573,0.859,0.256,0.0929,0.499,144.523,187093,4
0,4uC7IrfS1oQuRCVzqj1EJV,Astrud Gilberto,The Girl From Ipanema,0.58,0.0859,2,-21.308,1,0.0405,0.899,6.68e-05,0.689,0.341,119.43,395667,4
0,6MCaOLDl0epJPRN76H5S4N,Jorge Ben Jor,"Oba, Lá Vem Ela",0.503,0.622,0,-6.89,1,0.0452,0.64,0.000212,0.575,0.522,97.704,252507,4
0,0HGV7o5XT3eq6aPWbpwh9n,Thad Jones,Bossa Nova Ova,0.582,0.291,5,-16.33,0,0.0363,0.623,0.818,0.0874,0.773,110.442,199493,4
0,3I5Z3oJhHrrzJB8tbdstDz,Olivia Ong,One Note Samba,0.704,0.674,6,-6.846,1,0.133,0.733,5.64e-05,0.0798,0.616,80.731,208773,4
0,2tWBZI1WvBNaUzA7e8jzHW,Marcos Valle,So Nice (Summer Samba),0.776,0.504,1,-11.25,0,0.0372,0.55,0,0.0743,0.821,122.09,151093,4
0,1HdFbUwBeOSBg7oHdyD4dH,Lisa Ono,EU QUERO UM SAMBA (喜びのサンバ),0.727,0.732,5,-9.041,1,0.0633,0.735,0.000268,0.497,0.746,96.717,245427,4
0,4ARP6TZqodeL4Yhlmxgb0q,João Donato,Pretty Dolly,0.55,0.446,4,-10.759,1,0.025,0.622,0.000956,0.262,0.713,96.994,140093,4
0,2s9UFO4G23DGzo8kYBkZcT,Stan Getz,Doralice - Stereo Version,0.559,0.236,2,-14.287,1,0.116,0.878,0.00233,0.114,0.706,158.869,166400,4
0,6ujSuZdXwjaNp4n0KnIt7v,Gilberto Gil,Mancada,0.537,0.493,7,-12.871,1,0.0417,0.828,0.141,0.105,0.927,195.276,122227,4
0,0t7RB5ABfPzDB5vCh1oVX7,Antônio Carlos Jobim,Look To The Sky,0.482,0.114,4,-22.504,0,0.034,0.91,0.966,0.0911,0.7,132.356,140267,4
0,7ws9U1clOAmsZmc0LAQxFt,Nara Leão,Este Seu Olhar,0.476,0.219,7,-15.956,1,0.0425,0.878,0.0932,0.108,0.333,107.666,152933,1
0,2GaNgVWje5xIJLd69gnsC3,Astrud Gilberto,Day By Day,0.413,0.24,9,-15.817,0,0.0354,0.343,0,0.0741,0.339,77.712,129307,4
0,2rJl0ohtsAtnfmYfe7EJkp,Tamba Trio,Influência Do Jazz,0.559,0.594,8,-8.882,1,0.031,0.669,0.798,0.102,0.89,110.644,146667,4
0,3JbZ8W2aFTIEP6EidBlN38,João Gilberto,Wave,0.463,0.338,5,-16.857,1,0.034,0.393,0.028,0.086,0.429,140.724,281707,4
0,3XuSoPmOnyDqP0kbwWPDFj,Maria Luiza,Lullaby of Birdland,0.685,0.422,11,-10.688,0,0.165,0.725,0.000198,0.103,0.4,130.053,137954,4
0,1fv0mJ9ZvWKJmxrsq6pxwe,Ana Caram,Blue Bossa,0.605,0.212,7,-23.215,0,0.0487,0.865,0.0817,0.0864,0.571,80.874,267973,4
0,762Rz7b07IgLMsqSvYzYu1,Lisa Ono,ビギン・ザ・ビギン,0.86,0.398,5,-7.907,1,0.0433,0.961,0.065,0.106,0.671,120.01,211133,4
0,4FwoSbAlyYBm2hsmAb6S7Q,Elis Regina,Chovendo Na Roseira,0.521,0.428,7,-15.052,1,0.0616,0.657,0.024,0.109,0.13,52.418,194030,4
0,0fSVQ38qyb7vZmIkCoOnXq,Sitti,Girl From Ipanema,0.579,0.429,8,-12.526,1,0.0705,0.779,2.26e-05,0.181,0.544,93.194,143680,4
0,4ENo69KpwpYb1C8UyhruQo,Stan Getz,Sambalero,0.52,0.259,8,-16.949,1,0.0367,0.837,0.502,0.108,0.567,139.309,128160,4
0,5LMDR9OJOVfRAB99Vr96zn,Antônio Carlos Jobim,Change Partners,0.454,0.319,7,-14.334,1,0.0337,0.7,0.00196,0.32,0.308,132.336,163187,4
0,1KcrfXWVdStS6UtSxmzGps,Nara Leão,Meditação,0.404,0.425,7,-12.756,0,0.0334,0.846,0.0105,0.188,0.555,83.899,137800,4
0,443Agnj7SV4wtrIXPPyjO2,Astrud Gilberto,How Insensitive,0.398,0.269,2,-15.352,0,0.0342,0.758,2.9e-06,0.172,0.332,122.157,167680,4
0,3RBnF6OEuRbwXZIEPFZdk2,Stacey Kent,Samba saravah,0.675,0.435,10,-11.1,1,0.0335,0.899,0.00828,0.0937,0.719,155.97,224017,4
0,0XnleUxgreIMS02KY2ld7F,Cole Peers trio,Cheek to cheek,0.619,0.148,5,-19.98,0,0.0466,0.87,0.912,0.113,0.551,61.086,161500,4
0,3yFmsQ1NpKZjJ4bO3eXAdT,Olivia Ong,So Nice,0.847,0.443,7,-9.228,0,0.0375,0.853,0,0.108,0.403,119.946,219960,4
0,6JX2ZPH0GJD7s45xjSoV4o,Ike Quebec,Loie,0.669,0.128,0,-20.571,1,0.05,0.93,0.827,0.112,0.787,74.03,190800,4
0,1uSE0WT4LfqGQrOESzA4Uq,Lisa Ono,ヴィラの魔法,0.572,0.264,9,-12.143,1,0.0405,0.893,0.00521,0.299,0.468,170.525,253173,4
0,4a8aM6Agi7CEO0K9xrhO1X,Wanda Sá,Vai de Vez,0.911,0.536,2,-9.665,1,0.0371,0.493,2.05e-05,0.106,0.688,128.206,134307,4
0,2yeAbNeq8RkF03EXHLFtHb,Luiz Chaves e seu Conjunto,Tormenta,0.587,0.618,5,-5.624,0,0.0314,0.859,0.605,0.633,0.515,119.976,155000,4
0,29OG9zJjZgQvFMfGVB09Lt,Elis Regina,Corcovado,0.327,0.143,2,-15.771,0,0.0294,0.938,0.00562,0.141,0.0886,94.134,237025,4
0,1FdulvpRiLgkseCz7RrNOR,Antônio Carlos Jobim,Quiet Nights of Quiet Stars (Corcovado),0.388,0.255,0,-16.496,1,0.0332,0.77,0.0737,0.0838,0.25,107.426,165213,3
0,35C5FDhIElHOHlf09nbTva,Thiago Delegado,Cansei de Ser Enganado,0.714,0.605,4,-8.659,0,0.0343,0.93,0.888,0.149,0.607,99.996,214680,4
0,0Vl9aGb0dmeiCQ2ATgNK2B,Sergio Mendes & Brasil '66,Mas Que Nada,0.592,0.761,5,-6.432,0,0.0514,0.614,3.58e-05,0.301,0.843,88.47,159333,4
